ecg	eda	ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
0.755000	146.483630	3749	1229	0.81860	-0.11060	0.57886	0.36621	-4.21143	2.19727	4.29638	1404561.50000	1384	6748
2.783750	146.483630	3734	1226	0.81982	-0.10742	0.58276	0.42725	-4.63867	2.25830	4.29638	1404561.50000	1385	6760
3.553125	146.483630	3718	1231	0.82129	-0.11206	0.58057	0.06104	-4.51660	2.31934	4.29638	1404561.50000	1386	6833
2.026250	146.483630	3718	1231	0.81860	-0.11279	0.57617	0.06104	-4.15039	1.95312	4.29638	1404561.50000	1387	7168
-0.391875	146.483630	3707	1227	0.81860	-0.11279	0.57617	0.06104	-4.21143	1.70898	4.29638	1404561.50000	1388	6718
-1.283750	146.483630	3698	1194	0.82251	-0.11987	0.56958	-0.06104	-4.08936	1.58691	4.29638	1404561.50000	1389	6877
-0.331250	146.483630	3698	1194	0.81982	-0.12354	0.56201	-0.48828	-2.74658	1.09863	4.29638	1404561.50000	1390	6809
0.570625	146.483630	3687	1227	0.81982	-0.12354	0.56201	-0.61035	-2.19727	0.97656	4.29638	1404561.50000	1391	6780
0.270625	146.483630	3678	1222	0.82715	-0.12183	0.56494	-0.61035	-1.89209	1.15967	4.29638	1404561.50000	1392	6684
-0.276250	146.483630	3678	1222	0.82593	-0.12354	0.56421	-0.48828	-1.40381	1.22070	4.29638	1404561.50000	1393	6878
-0.291250	146.483630	3676	1237	0.82593	-0.12354	0.56421	-0.24414	-1.09863	0.97656	4.29638	1404561.50000	1394	6894
-0.036875	146.483630	3646	1218	0.81934	-0.12427	0.56592	-0.12207	-0.85449	0.79346	4.29638	1404561.50000	1395	6744
-0.425625	146.483630	3646	1218	0.82104	-0.11963	0.57056	0.12207	-0.54932	0.48828	4.29638	1404561.50000	1396	6832
-1.446875	146.483630	3668	1212	0.82104	-0.11963	0.57056	0.18311	-0.30518	0.24414	4.29638	1404561.50000	1397	6722
-1.725625	146.483630	3657	1215	0.82227	-0.11743	0.57349	-0.06104	0.12207	0.06104	4.29638	1404561.50000	1398	6921
-1.464375	146.483630	3657	1215	0.81860	-0.11987	0.57300	-0.24414	0.24414	-0.30518	4.29638	1404561.50000	1399	6732
-1.473125	146.483630	3683	1218	0.81860	-0.11987	0.57300	-0.36621	0.30518	-0.54932	4.29638	1404561.50000	1400	6714
-1.120000	146.483630	3668	1217	0.81763	-0.11987	0.57251	-0.79346	1.09863	-0.97656	4.29638	1404561.50000	1401	7024
0.075625	146.483630	3668	1217	0.81421	-0.11890	0.56836	-0.61035	1.03760	-1.03760	4.29638	1404561.50000	1402	6809
1.331875	146.483630	3675	1223	0.81421	-0.11890	0.56836	-0.48828	1.46484	-1.40381	4.29638	1404561.50000	1403	6827
1.416875	146.483630	3675	1221	0.82056	-0.11719	0.57080	-0.85449	2.19727	-1.64795	4.29638	1404561.50000	1404	6775
0.277500	146.483630	3687	1215	0.82422	-0.11157	0.57690	-0.85449	2.19727	-1.77002	4.29638	1404561.50000	1405	7026
-0.835000	146.483630	3687	1215	0.82422	-0.11157	0.57690	-1.03760	2.13623	-1.64795	4.29638	1404561.50000	1406	6806
-1.021250	146.483630	3687	1219	0.82715	-0.11011	0.57861	-1.09863	1.70898	-1.15967	4.29638	1404561.50000	1407	6814
-0.869375	146.483630	3702	1240	0.82446	-0.11133	0.57739	-1.28174	1.70898	-0.91553	4.29638	1404561.50000	1408	6840
-0.966250	146.483630	3702	1240	0.82300	-0.11353	0.57007	-0.97656	1.52588	-0.54932	4.29638	1404561.50000	1409	7102
-0.666875	146.483630	3691	1216	0.82300	-0.11353	0.57007	-1.03760	1.83105	-0.54932	4.29638	1404561.50000	1410	6867
-0.229375	146.483630	3727	1222	0.82373	-0.11670	0.56982	-0.91553	2.01416	-0.54932	4.29638	1404561.50000	1411	6881
-0.625000	146.483630	3727	1222	0.81885	-0.11621	0.57300	-0.48828	1.70898	-0.54932	4.29638	1404561.50000	1412	6677
-1.143750	146.483630	3702	1228	0.81885	-0.11621	0.57300	-0.06104	1.34277	-0.24414	4.29638	1404561.50000	1413	6845
-0.820625	146.483630	3686	1226	0.82324	-0.11304	0.57471	0.24414	1.15967	-0.12207	4.29638	1404561.50000	1414	6786
-0.175000	146.483630	3686	1226	0.82642	-0.11182	0.57422	0.18311	0.97656	0.18311	4.29638	1404561.50000	1415	6753
0.086250	146.483630	3709	1236	0.82642	-0.11182	0.57422	0.30518	0.97656	0.48828	4.29638	1404561.50000	1416	6900
0.118750	146.483630	3704	1218	0.82617	-0.11279	0.57324	0.54932	0.91553	0.79346	4.29638	1404561.50000	1417	6830
0.622500	146.483630	3704	1218	0.82373	-0.11279	0.57520	0.54932	0.79346	0.85449	4.29638	1404561.50000	1418	6716
1.456250	146.483630	3707	1225	0.82373	-0.11279	0.57520	0.48828	0.73242	1.03760	4.29638	1404561.50000	1419	6798
1.112500	146.483630	3708	1222	0.82495	-0.11157	0.58154	0.54932	0.00000	1.34277	4.29638	1404561.50000	1420	6694
-0.439375	146.483630	3708	1222	0.82275	-0.11157	0.58350	0.61035	-0.30518	1.64795	4.29638	1404561.50000	1421	6880
-1.413750	146.483630	3719	1224	0.82275	-0.11157	0.58350	0.48828	-0.79346	1.77002	4.29638	1404561.50000	1422	6774
0.000000	146.483630	3701	1224	0.82056	-0.11450	0.58130	0.36621	-0.85449	1.58691	4.29638	1404561.50000	1423	7016
-1.643750	146.483630	3701	1224	0.81860	-0.11743	0.57837	0.30518	-1.03760	1.58691	4.29638	1404561.50000	1424	6693
-1.758125	146.483630	3699	1221	0.81860	-0.11743	0.57837	0.36621	-1.09863	1.58691	4.29638	1404561.50000	1425	6865
-0.636250	146.483630	3698	1221	0.81763	-0.11841	0.57495	0.36621	-1.40381	1.22070	4.29638	1404561.50000	1426	6824
2.335625	146.483630	3688	1243	0.81982	-0.11816	0.58081	0.24414	-1.52588	1.22070	4.29638	1404561.50000	1427	7143
4.803125	146.483630	3688	1243	0.82080	-0.11987	0.57812	0.06104	-1.46484	0.97656	4.29638	1404561.50000	1428	6866
4.300000	146.483630	3687	1224	0.82080	-0.11987	0.57812	-0.06104	-1.22070	0.85449	4.29638	1404561.50000	1429	6686
1.562500	146.483630	3678	1198	0.81519	-0.12207	0.56982	0.12207	-1.03760	0.42725	4.29638	1404561.50000	1430	6788
0.000000	146.483630	3678	1198	0.81641	-0.12134	0.56689	0.00000	-0.24414	-0.06104	4.29638	1404561.50000	1431	6725
-0.555000	146.483630	3686	1222	0.81641	-0.12134	0.56689	-0.06104	0.18311	-0.12207	4.29638	1404561.50000	1432	6667
-0.596250	146.483630	3695	1207	0.81738	-0.12012	0.56836	0.06104	0.48828	-0.36621	4.29638	1404561.50000	1433	6895
-0.131875	146.483630	3695	1207	0.82056	-0.11719	0.57275	0.06104	1.15967	-0.61035	4.29638	1404561.50000	1434	6849
2.258125	146.483630	3695	1207	0.05737	-0.01685	1.00073	-0.24414	0.06104	-0.12207	4.29638	1404561.50000	1	95566	99.08	43.82	25.46	1718062002
3.281875	146.483630	57219	0	0.05811	-0.01660	0.99854	-0.18311	0.00000	-0.18311	4.29638	1404561.50000	2	6852
2.330000	146.483630	122781	9745	0.05884	-0.01758	0.99902	-0.12207	0.00000	-0.06104	4.29638	1404561.50000	3	6745
0.199375	146.483630	122781	9745	0.05884	-0.01758	0.99902	-0.12207	-0.06104	-0.18311	4.29638	1404561.50000	4	6682
-0.975625	146.483630	142108	9752	0.05981	-0.01709	0.99927	-0.24414	0.12207	-0.36621	4.29638	1404561.50000	5	6710
-0.665000	146.483630	141866	9750	0.05859	-0.01831	1.00049	0.00000	0.06104	-0.06104	4.29638	1404561.50000	6	6771
-0.344375	146.483630	141866	9750	0.05859	-0.01831	1.00049	-0.12207	0.06104	-0.06104	4.29638	1404561.50000	7	6864
-0.467500	146.483630	141808	9771	0.05737	-0.01855	0.99902	-0.18311	0.00000	-0.12207	4.29638	1404561.50000	8	6991
-0.693750	146.483630	141668	9758	0.05835	-0.01831	0.99976	-0.06104	0.18311	-0.12207	4.29638	1404561.50000	9	6726
-0.979375	146.483630	141668	9758	0.05835	-0.01831	0.99976	-0.06104	0.18311	-0.06104	4.29638	1404561.50000	1	6763
-0.815000	146.483630	141506	9749	0.05908	-0.01660	1.00049	-0.06104	0.00000	-0.12207	4.29638	1404561.50000	2	6677
0.272500	146.483630	141403	9758	0.05762	-0.01685	0.99927	-0.18311	0.12207	-0.18311	4.29638	1404561.50000	3	6744
1.696250	146.483630	141403	9758	0.05762	-0.01685	0.99927	-0.18311	0.12207	-0.18311	4.29638	1404561.50000	4	6902
1.996875	146.483630	141444	9730	0.05762	-0.01880	0.99951	-0.12207	0.00000	-0.06104	4.29638	1404561.50000	5	6796
0.736250	146.483630	141242	9744	0.05908	-0.01782	0.99976	-0.06104	0.18311	-0.06104	4.29638	1404561.50000	6	6895
-0.686875	146.483630	141242	9744	0.05908	-0.01782	0.99976	0.00000	0.00000	-0.06104	4.29638	1404561.50000	7	6862
-0.820000	146.483630	141123	9744	0.05835	-0.01855	1.00195	-0.30518	0.06104	-0.18311	4.29638	1404561.50000	8	6689
0.016250	146.483630	141165	9758	0.05811	-0.01758	0.99902	-0.24414	0.12207	-0.12207	4.29638	1404561.50000	9	6700
0.360625	146.483630	141165	9758	0.05811	-0.01758	0.99902	-0.18311	0.18311	-0.12207	4.29638	1404561.50000	10	6712
-0.020625	146.483630	141140	9759	0.05688	-0.01709	0.99805	-0.18311	0.12207	-0.06104	4.29638	1404561.50000	11	6736
-0.363125	146.483630	141668	9758	0.05713	-0.01709	0.99902	-0.06104	0.06104	-0.24414	4.29638	1404561.50000	12	6787
-0.410625	146.483630	140951	9745	0.05713	-0.01709	0.99902	-0.18311	0.06104	-0.12207	4.29638	1404561.50000	13	6749
-0.261875	146.483630	140951	9745	0.05664	-0.01636	1.00000	-0.24414	0.18311	-0.18311	4.29638	1404561.50000	14	6772
-0.140625	146.483630	140969	9749	0.05811	-0.01660	0.99902	-0.18311	0.12207	-0.12207	4.29638	1404561.50000	15	6686
-0.125000	146.483630	140849	9736	0.05811	-0.01660	0.99902	-0.18311	0.12207	-0.24414	4.29638	1404561.50000	16	7125
-0.104375	146.483630	140849	9736	0.05884	-0.01831	0.99951	-0.18311	0.24414	-0.18311	4.29638	1404561.50000	17	6856
-0.053750	146.483630	140774	9736	0.05811	-0.01855	1.00244	-0.18311	0.18311	-0.12207	4.29638	1404561.50000	18	6709
0.015000	146.483630	140781	9732	0.05908	-0.01611	0.99976	-0.18311	0.06104	-0.24414	4.29638	1404561.50000	19	6765
0.067500	146.483630	140781	9732	0.05908	-0.01611	0.99976	-0.12207	0.24414	-0.12207	4.29638	1404561.50000	20	6688
0.073750	146.483630	140752	9741	0.05688	-0.01782	0.99683	-0.18311	0.18311	-0.24414	4.29638	1404561.50000	21	6762
0.072500	146.483630	140608	9722	0.05664	-0.01709	0.99951	-0.12207	0.12207	-0.06104	4.29638	1404561.50000	22	6715
0.138750	146.483630	140608	9722	0.05664	-0.01709	0.99951	-0.30518	0.12207	-0.18311	4.29638	1404561.50000	23	6978
0.262500	146.483630	140540	9718	0.05737	-0.01733	1.00146	-0.30518	0.18311	-0.24414	4.29638	1404561.50000	24	6802
0.349375	146.483630	140398	9713	0.05737	-0.01807	0.99976	-0.18311	0.06104	-0.30518	4.29638	1404561.50000	25	6867
0.401250	146.483630	140398	9713	0.05737	-0.01807	0.99976	-0.06104	-0.06104	-0.18311	4.29638	1404561.50000	26	6817
0.496875	146.483630	140376	9718	0.05811	-0.01733	0.99756	-0.12207	0.18311	-0.18311	4.29638	1404561.50000	27	7146
