ir	red	acc_x	acc_y	acc_z	gyr_x	gyr_y	gyr_z	ppg_ent	ppg_corr	samp_no	isi	batt%	rh	at	ts
16775	8080	-0.13647	0.37964	0.92920	-6.04248	-6.04248	-17.51709	0.00000	0.00000	120	6888
16775	8080	-0.13647	0.37964	0.92920	-6.04248	-6.46973	-16.72363	0.00000	0.00000	121	6758
16828	8092	-0.14429	0.38770	0.93994	-5.85938	-6.83594	-15.86914	0.00000	0.00000	122	6690
16823	8103	-0.15356	0.39404	0.94751	-5.31006	-7.44629	-14.34326	0.00000	0.00000	123	6984
16823	8103	-0.15356	0.39404	0.94751	-5.00488	-7.56836	-13.67188	0.00000	0.00000	124	6785
16847	8111	-0.16235	0.39722	0.93970	-3.96729	-7.44629	-12.57324	0.00000	0.00000	125	6758
16870	8127	-0.16919	0.39990	0.93604	-2.56348	-6.77490	-11.04736	0.00000	0.00000	126	6870
16891	8128	-0.16919	0.39990	0.93604	-2.01416	-6.59180	-10.31494	0.00000	0.00000	127	7086
16891	8128	-0.17432	0.40186	0.93091	-1.03760	-5.92041	-9.52148	0.00000	0.00000	128	6758
16913	8140	-0.17944	0.40747	0.91504	-0.54932	-5.31006	-9.09424	0.00000	0.00000	129	6858
16919	8166	-0.17944	0.40747	0.91504	0.12207	-4.88281	-8.60596	0.00000	0.00000	130	6866
16919	8166	-0.18555	0.40869	0.90332	1.22070	-3.96729	-7.69043	0.00000	0.00000	131	7109
16932	8149	-0.19067	0.40723	0.89893	1.58691	-3.23486	-7.20215	0.00000	0.00000	132	6771
16941	8132	-0.19067	0.40723	0.89893	1.83105	-2.50244	-6.77490	0.00000	0.00000	133	6690
16941	8132	-0.19800	0.41235	0.89575	2.31934	-0.97656	-5.31006	0.00000	0.00000	134	6892
16929	8152	-0.20435	0.42114	0.89502	2.62451	-0.42725	-4.21143	0.00000	0.00000	135	6789
16908	8156	-0.20435	0.42114	0.89502	2.80762	0.24414	-3.23486	0.00000	0.00000	136	6671
16908	8156	-0.20850	0.42480	0.89868	3.23486	1.70898	-0.73242	0.00000	0.00000	137	6757
16950	8163	-0.21362	0.42480	0.90454	3.72314	2.01416	0.48828	0.00000	0.00000	138	6965
16923	8159	-0.21460	0.42456	0.90820	4.57764	2.86865	2.62451	0.00000	0.00000	139	6815
16923	8159	-0.21460	0.42456	0.90820	4.88281	3.66211	3.54004	0.00000	0.00000	140	6766
16934	8145	-0.21411	0.42188	0.91138	5.43213	4.27246	4.39453	0.00000	0.00000	141	6768
16924	8141	-0.20825	0.42188	0.92554	5.73730	5.61523	6.04248	0.00000	0.00000	142	6863
16924	8141	-0.20825	0.42188	0.92554	5.67627	5.92041	7.01904	0.00000	0.00000	143	6792
16920	8129	-0.20483	0.42358	0.93042	5.85938	6.40869	7.87354	0.00000	0.00000	144	6694
16898	8128	-0.19751	0.42261	0.93359	6.10352	7.08008	9.76562	0.00000	0.00000	145	7067
16898	8128	-0.19751	0.42261	0.93359	6.04248	7.38525	10.86426	0.00000	0.00000	146	6750
16887	8126	-0.18896	0.42041	0.94653	5.79834	7.32422	11.96289	0.00000	0.00000	147	6838
16885	8121	-0.17700	0.41577	0.95581	4.82178	6.71387	14.09912	0.00000	0.00000	148	6865
16898	8121	-0.17700	0.41577	0.95581	4.82178	6.34766	15.01465	0.00000	0.00000	149	7045
16898	8121	-0.16382	0.40845	0.95386	5.00488	5.37109	16.35742	0.00000	0.00000	150	6897
16884	8128	-0.14844	0.40112	0.95020	5.12695	4.94385	16.66260	0.00000	0.00000	151	6712
16886	8085	-0.14844	0.40112	0.95020	5.12695	4.33350	16.90674	0.00000	0.00000	152	6697
16886	8085	-0.13477	0.38672	0.94604	4.82178	3.90625	16.78467	0.00000	0.00000	153	6831
16889	8122	-0.11792	0.37305	0.93677	4.39453	3.66211	16.60156	0.00000	0.00000	154	6715
16888	8090	-0.11792	0.37305	0.93677	3.78418	3.54004	16.41846	0.00000	0.00000	155	6870
16888	8090	-0.10181	0.36719	0.92041	3.23486	2.99072	15.80811	0.00000	0.00000	156	6906
16899	8139	-0.08594	0.36475	0.90479	3.23486	2.62451	15.44189	0.00000	0.00000	157	6735
16916	8141	-0.08594	0.36475	0.90479	3.29590	2.31934	15.25879	0.00000	0.00000	158	6695
16916	8141	-0.07007	0.35474	0.88721	3.11279	2.01416	13.91602	0.00000	0.00000	159	6686
16900	8131	-0.05688	0.34448	0.87524	2.86865	1.46484	13.24463	0.00000	0.00000	160	6712
16882	8146	-0.04199	0.33643	0.85986	1.70898	0.42725	10.68115	0.00000	0.00000	161	6770
16882	8146	-0.04199	0.33643	0.85986	1.34277	0.36621	9.33838	0.00000	0.00000	162	6705
16895	8144	-0.03320	0.33081	0.84253	0.79346	0.79346	7.81250	0.00000	0.00000	163	6769
16881	8140	-0.03003	0.33154	0.84033	0.06104	1.09863	4.51660	0.00000	0.00000	164	6844
16881	8140	-0.03003	0.33154	0.84033	-0.24414	1.09863	2.92969	0.00000	0.00000	165	6906
16889	8128	-0.02759	0.33398	0.84082	-0.54932	0.73242	1.28174	0.00000	0.00000	166	6880
16897	8132	-0.02490	0.33252	0.84033	-1.77002	0.24414	-1.70898	0.00000	0.00000	167	6790
16897	8132	-0.02490	0.33252	0.84033	-2.25830	-0.12207	-3.29590	0.00000	0.00000	168	6845
16895	8139	-0.02515	0.33447	0.84644	-2.99072	-0.48828	-4.88281	0.00000	0.00000	169	6865
16870	8112	-0.02905	0.34229	0.85645	-4.02832	-1.64795	-7.87354	0.00000	0.00000	170	6917
16870	8112	-0.02905	0.34229	0.85645	-4.76074	-2.19727	-8.97217	0.00000	0.00000	171	6721
16868	8138	-0.03711	0.34961	0.86865	-5.98145	-3.78418	-11.41357	0.00000	0.00000	172	6738
16854	8129	-0.04590	0.35791	0.89209	-6.53076	-4.63867	-12.39014	0.00000	0.00000	173	6757
16868	8122	-0.04590	0.35791	0.89209	-7.14111	-5.24902	-12.87842	0.00000	0.00000	174	6799
16868	8122	-0.05933	0.37354	0.90918	-7.01904	-6.46973	-13.73291	0.00000	0.00000	175	6862
16831	8117	-0.07080	0.38696	0.92358	-6.40869	-7.20215	-13.79395	0.00000	0.00000	176	6759
16860	8096	-0.07080	0.38696	0.92358	-5.79834	-8.05664	-13.91602	0.00000	0.00000	177	7023
16860	8096	-0.08228	0.38989	0.93652	-4.94385	-8.91113	-14.52637	0.00000	0.00000	178	6771
16855	8118	-0.08691	0.39819	0.96362	-4.45557	-10.68115	-14.58740	0.00000	0.00000	179	6744
16844	8124	-0.08691	0.39819	0.96362	-3.72314	-14.83154	-14.28223	0.00000	0.00000	180	6802
16844	8124	-0.09814	0.41089	1.00952	-4.15039	-24.84131	-12.20703	0.00000	0.00000	181	7147
16862	8131	-0.12524	0.42114	0.97852	-4.27246	-27.58789	-11.23047	0.00000	0.00000	182	6852
16862	8141	-0.14233	0.42041	0.90210	-2.62451	-26.67236	-9.39941	0.00000	0.00000	183	6823
16862	8141	-0.14233	0.42041	0.90210	-1.83105	-23.86475	-9.03320	0.00000	0.00000	184	6894
